,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN
739,3.5,61,4108,10,852,1,42,0.014849074975657255,0.011737089201877934,0.023809523809523808,0.0,0.21339567550505054,0.21339567550505054,0.10669783775252527,0.0,0.21339567550505054,0.21339567550505054,0.21339567550505054
740,4.5,58,3653,9,641,1,23,0.01587736107309061,0.014040561622464899,0.043478260869565216,0.15,0.1671783625730994,0.017178362573099404,0.1585891812865497,0.15,0.1671783625730994,0.017178362573099404,0.3171783625730994
741,3.5,61,3210,11,585,1,26,0.019003115264797508,0.018803418803418803,0.038461538461538464,0.0,0.10606643356643355,0.10606643356643355,0.05303321678321678,0.0,0.10606643356643355,0.10606643356643355,0.10606643356643355
742,4.5,47,1111,10,196,1,9,0.0423042304230423,0.05102040816326531,0.1111111111111111,0.0,0.13198051948051948,0.13198051948051948,0.06599025974025974,0.0,0.13198051948051948,0.13198051948051948,0.13198051948051948
743,3.5,39,6242,8,1094,1,58,0.006247997436719,0.007312614259597806,0.017241379310344827,0.13636363636363635,0.10589655483405487,-0.030467081529581483,0.1211300955988456,0.13636363636363635,0.10589655483405487,-0.030467081529581483,0.2422601911976912
744,3.5,46,8579,8,1444,1,70,0.005361930294906166,0.00554016620498615,0.014285714285714285,0.0,0.016294552669552664,0.016294552669552664,0.008147276334776332,0.0,0.016294552669552664,0.016294552669552664,0.016294552669552664
745,4.0,26,6212,5,985,1,41,0.004185447520927237,0.005076142131979695,0.024390243902439025,0.0,0.09822685731776644,0.09822685731776644,0.04911342865888322,0.0,0.09822685731776644,0.09822685731776644,0.09822685731776644
746,5.0,63,6092,10,1060,1,36,0.010341431385423505,0.009433962264150943,0.027777777777777776,0.6666666666666666,0.12097070327333485,-0.5456959633933318,0.3938186849700007,0.6666666666666666,0.12097070327333485,-0.5456959633933318,0.7876373699400014
747,3.5,64,4465,10,854,1,41,0.01433370660694289,0.0117096018735363,0.024390243902439025,0.0,0.17138673973780352,0.17138673973780352,0.08569336986890176,0.0,0.17138673973780352,0.17138673973780352,0.17138673973780352
748,3.5,28,5242,5,943,1,37,0.00534147272033575,0.005302226935312832,0.02702702702702703,0.5,0.12662068445650534,-0.3733793155434947,0.31331034222825266,0.5,0.12662068445650534,-0.3733793155434947,0.6266206844565053
749,3.0,68,8603,12,1472,1,56,0.00790421945832849,0.008152173913043478,0.017857142857142856,0.0,0.0553617870802337,0.0553617870802337,0.02768089354011685,0.0,0.0553617870802337,0.0553617870802337,0.0553617870802337
750,4.0,70,6216,11,1122,1,63,0.01126126126126126,0.00980392156862745,0.015873015873015872,0.0,0.16451051872104505,0.16451051872104505,0.08225525936052253,0.0,0.16451051872104505,0.16451051872104505,0.16451051872104505
751,4.0,63,1659,14,281,1,8,0.0379746835443038,0.0498220640569395,0.125,0.0,0.2900568181818182,0.2900568181818182,0.1450284090909091,0.0,0.2900568181818182,0.2900568181818182,0.2900568181818182
752,3.0,69,15319,11,2668,1,89,0.004504210457601671,0.004122938530734633,0.011235955056179775,0.05000000000000002,0.06252198112446564,0.01252198112446562,0.05626099056223283,0.05000000000000002,0.06252198112446564,0.01252198112446562,0.11252198112446565
753,3.0,35,4611,7,854,1,48,0.007590544350466276,0.00819672131147541,0.020833333333333332,0.0,0.05637210925039871,0.05637210925039871,0.028186054625199356,0.0,0.05637210925039871,0.05637210925039871,0.05637210925039871
754,4.5,48,4817,7,819,1,26,0.009964708324683413,0.008547008547008548,0.038461538461538464,0.0,0.05624458874458874,0.05624458874458874,0.02812229437229437,0.0,0.05624458874458874,0.05624458874458874,0.05624458874458874
755,4.0,43,2541,8,393,1,15,0.016922471467926012,0.020356234096692113,0.06666666666666667,0.0,0.18990776490776487,0.18990776490776487,0.09495388245388243,0.0,0.18990776490776487,0.18990776490776487,0.18990776490776487
756,3.5,66,2680,9,464,1,17,0.024626865671641792,0.01939655172413793,0.058823529411764705,0.0,0.1225865800865801,0.1225865800865801,0.06129329004329005,0.0,0.1225865800865801,0.1225865800865801,0.1225865800865801
757,2.5,60,7393,9,1444,1,46,0.008115785202218315,0.006232686980609419,0.021739130434782608,0.0,0.10447258297258295,0.10447258297258295,0.052236291486291477,0.0,0.10447258297258295,0.10447258297258295,0.10447258297258295
758,4.0,45,4104,7,719,1,27,0.010964912280701754,0.009735744089012517,0.037037037037037035,0.0,0.08633252164502164,0.08633252164502164,0.04316626082251082,0.0,0.08633252164502164,0.08633252164502164,0.08633252164502164
759,3.0,60,3754,11,681,1,30,0.015982951518380393,0.016152716593245228,0.03333333333333333,0.0,0.14651629935720842,0.14651629935720842,0.07325814967860421,0.0,0.14651629935720842,0.14651629935720842,0.14651629935720842
760,3.0,59,5655,11,972,1,47,0.010433244916003536,0.01131687242798354,0.02127659574468085,0.06818181818181818,0.14113161898487986,0.07294980080306168,0.10465671858334902,0.06818181818181818,0.14113161898487986,0.07294980080306168,0.20931343716669804
761,4.0,85,8489,13,1529,2,80,0.010012957945576629,0.008502289077828646,0.025,0.0,0.09344055429106975,0.09344055429106975,0.04672027714553487,0.0,0.09344055429106975,0.09344055429106975,0.09344055429106975
762,3.5,61,6209,12,1089,1,33,0.009824448381381865,0.011019283746556474,0.030303030303030304,-0.2318181818181818,0.028423781258832798,0.26024196307701464,-0.10169720027967451,-0.2318181818181818,0.028423781258832798,0.26024196307701464,-0.20339440055934901
763,5.0,54,4975,7,889,1,56,0.010854271356783919,0.007874015748031496,0.017857142857142856,0.0,0.04385517464561583,0.04385517464561583,0.021927587322807914,0.0,0.04385517464561583,0.04385517464561583,0.04385517464561583
764,3.5,70,6991,8,1149,1,36,0.010012873694750393,0.006962576153176675,0.027777777777777776,0.0,0.1405689548546691,0.1405689548546691,0.07028447742733455,0.0,0.1405689548546691,0.1405689548546691,0.1405689548546691
765,4.5,64,4621,12,824,1,39,0.01384981605713049,0.014563106796116505,0.02564102564102564,0.21818181818181817,0.1779203037399759,-0.04026151444184228,0.19805106096089703,0.21818181818181817,0.1779203037399759,-0.04026151444184228,0.39610212192179406
766,3.0,74,7386,11,1356,1,43,0.010018954779312212,0.008112094395280236,0.023255813953488372,0.0,0.14883749166007232,0.14883749166007232,0.07441874583003616,0.0,0.14883749166007232,0.14883749166007232,0.14883749166007232
767,4.0,94,3060,23,555,1,27,0.03071895424836601,0.04144144144144144,0.037037037037037035,-0.08333333333333333,0.08841269841269842,0.17174603174603176,0.002539682539682543,-0.08333333333333333,0.08841269841269842,0.17174603174603176,0.005079365079365086
768,3.5,58,5643,9,1024,1,43,0.010278220804536595,0.0087890625,0.023255813953488372,0.1,0.1431237312593245,0.043123731259324505,0.12156186562966226,0.1,0.1431237312593245,0.043123731259324505,0.24312373125932452
769,2.5,67,12461,16,2355,1,121,0.005376775539683814,0.006794055201698514,0.008264462809917356,0.0,0.08524588216661386,0.08524588216661386,0.04262294108330693,0.0,0.08524588216661386,0.08524588216661386,0.08524588216661386
770,3.0,61,9200,13,1615,1,63,0.006630434782608696,0.00804953560371517,0.015873015873015872,-0.6999999999999998,0.13656390586537645,0.8365639058653763,-0.2817180470673117,-0.6999999999999998,0.13656390586537645,0.8365639058653763,-0.5634360941346234
771,3.0,32,5413,4,890,1,42,0.005911694069831886,0.0044943820224719105,0.023809523809523808,0.0,0.12021452621452619,0.12021452621452619,0.060107263107263095,0.0,0.12021452621452619,0.12021452621452619,0.12021452621452619
772,4.5,25,1724,4,301,1,13,0.014501160092807424,0.013289036544850499,0.07692307692307693,0.0,0.1176839826839827,0.1176839826839827,0.05884199134199135,0.0,0.1176839826839827,0.1176839826839827,0.1176839826839827
773,3.5,61,4617,9,843,1,52,0.013212042451808534,0.010676156583629894,0.019230769230769232,0.0,0.1758304988662131,0.1758304988662131,0.08791524943310655,0.0,0.1758304988662131,0.1758304988662131,0.1758304988662131
774,2.5,37,834,6,147,1,6,0.04436450839328537,0.04081632653061224,0.16666666666666666,0.0,0.10694444444444445,0.10694444444444445,0.05347222222222223,0.0,0.10694444444444445,0.10694444444444445,0.10694444444444445
775,4.0,30,8270,5,1420,1,49,0.0036275695284159614,0.0035211267605633804,0.02040816326530612,0.016666666666666666,0.14197488671172884,0.12530822004506217,0.07932077668919775,0.016666666666666666,0.14197488671172884,0.12530822004506217,0.1586415533783955
776,4.5,53,7098,12,1405,1,61,0.007466892082276698,0.008540925266903915,0.01639344262295082,0.4,0.10850594379165801,-0.291494056208342,0.254252971895829,0.4,0.10850594379165801,-0.291494056208342,0.508505943791658
777,3.0,68,7749,11,1290,1,49,0.00877532584849658,0.008527131782945736,0.02040816326530612,0.18333333333333335,0.07753006253006255,-0.1058032708032708,0.13043169793169795,0.18333333333333335,0.07753006253006255,-0.1058032708032708,0.2608633958633959
778,4.5,48,3464,9,549,1,25,0.013856812933025405,0.01639344262295082,0.04,0.0,0.03649667405764967,0.03649667405764967,0.018248337028824835,0.0,0.03649667405764967,0.03649667405764967,0.03649667405764967
779,4.5,46,6692,8,1180,1,49,0.006873879258816497,0.006779661016949152,0.02040816326530612,0.0,0.10787827252112968,0.10787827252112968,0.05393913626056484,0.0,0.10787827252112968,0.10787827252112968,0.10787827252112968
780,2.5,31,6005,6,1183,1,57,0.005162364696086595,0.00507185122569738,0.017543859649122806,0.0,0.1348041516716216,0.1348041516716216,0.0674020758358108,0.0,0.1348041516716216,0.1348041516716216,0.1348041516716216
781,5.0,58,7296,10,1248,1,38,0.007949561403508772,0.008012820512820512,0.02631578947368421,0.0,0.04111952861952861,0.04111952861952861,0.020559764309764306,0.0,0.04111952861952861,0.04111952861952861,0.04111952861952861
782,2.0,61,9110,12,1634,1,48,0.0066959385290889135,0.0073439412484700125,0.020833333333333332,0.1,0.017080814580814584,-0.08291918541918541,0.0585404072904073,0.1,0.017080814580814584,-0.08291918541918541,0.1170808145808146
783,3.5,57,3251,11,565,1,23,0.01753306674869271,0.019469026548672566,0.043478260869565216,0.0,0.06707556935817804,0.06707556935817804,0.03353778467908902,0.0,0.06707556935817804,0.06707556935817804,0.06707556935817804
784,3.5,56,7316,11,1245,2,62,0.007654455986878075,0.008835341365461847,0.03225806451612903,0.5,0.11285710527898025,-0.38714289472101976,0.30642855263949015,0.5,0.11285710527898025,-0.38714289472101976,0.6128571052789803
785,4.0,59,6686,13,1170,1,72,0.008824409213281485,0.011111111111111112,0.013888888888888888,0.0,0.18942913455108576,0.18942913455108576,0.09471456727554288,0.0,0.18942913455108576,0.18942913455108576,0.18942913455108576
786,3.5,78,4343,9,742,1,18,0.017959935528436565,0.012129380053908356,0.05555555555555555,0.0,0.12676567259900592,0.12676567259900592,0.06338283629950296,0.0,0.12676567259900592,0.12676567259900592,0.12676567259900592
787,3.0,75,10512,13,1774,1,96,0.007134703196347032,0.007328072153325817,0.010416666666666666,-0.25,-0.010897241444686692,0.23910275855531332,-0.13044862072234334,-0.25,-0.010897241444686692,0.23910275855531332,-0.2608972414446867
788,3.5,89,2401,13,404,1,12,0.037067888379841735,0.03217821782178218,0.08333333333333333,0.0,0.001078431372549012,0.001078431372549012,0.000539215686274506,0.0,0.001078431372549012,0.001078431372549012,0.001078431372549012
789,3.5,65,3559,11,559,1,19,0.01826355717898286,0.01967799642218247,0.05263157894736842,-0.15,0.11800715488215488,0.2680071548821549,-0.015996422558922557,-0.15,0.11800715488215488,0.2680071548821549,-0.031992845117845115
790,3.5,68,1558,11,260,1,12,0.043645699614890884,0.04230769230769231,0.08333333333333333,0.0,0.0025273745861981085,0.0025273745861981085,0.0012636872930990542,0.0,0.0025273745861981085,0.0025273745861981085,0.0025273745861981085
791,4.0,81,3928,12,710,1,21,0.020621181262729125,0.016901408450704224,0.047619047619047616,0.0,0.14674948240165633,0.14674948240165633,0.07337474120082817,0.0,0.14674948240165633,0.14674948240165633,0.14674948240165633
792,3.0,69,855,12,149,1,6,0.08070175438596491,0.08053691275167785,0.16666666666666666,0.0,-0.047530864197530866,-0.047530864197530866,-0.023765432098765433,0.0,-0.047530864197530866,-0.047530864197530866,-0.047530864197530866
793,3.0,70,2350,12,404,1,24,0.029787234042553193,0.0297029702970297,0.041666666666666664,0.0,0.10033333333333334,0.10033333333333334,0.05016666666666667,0.0,0.10033333333333334,0.10033333333333334,0.10033333333333334
794,4.0,85,2122,15,416,1,15,0.04005655042412818,0.036057692307692304,0.06666666666666667,0.0,0.1819875776397516,0.1819875776397516,0.0909937888198758,0.0,0.1819875776397516,0.1819875776397516,0.1819875776397516
795,4.0,70,1644,12,292,1,11,0.04257907542579075,0.0410958904109589,0.09090909090909091,0.2,0.020562770562770557,-0.17943722943722945,0.11028138528138529,0.2,0.020562770562770557,-0.17943722943722945,0.22056277056277057
796,4.0,71,3330,10,539,1,20,0.02132132132132132,0.01855287569573284,0.05,0.0,0.010802469135802469,0.010802469135802469,0.005401234567901234,0.0,0.010802469135802469,0.010802469135802469,0.010802469135802469
797,3.0,58,4076,9,695,1,18,0.01422963689892051,0.012949640287769784,0.05555555555555555,0.0,0.0451469723691946,0.0451469723691946,0.0225734861845973,0.0,0.0451469723691946,0.0451469723691946,0.0451469723691946
798,3.5,88,2696,14,428,1,16,0.032640949554896145,0.03271028037383177,0.0625,0.0,0.13944217687074828,0.13944217687074828,0.06972108843537414,0.0,0.13944217687074828,0.13944217687074828,0.13944217687074828
799,4.5,67,586,12,98,1,4,0.11433447098976109,0.12244897959183673,0.25,-0.0625,0.040340909090909094,0.1028409090909091,-0.011079545454545453,-0.0625,0.040340909090909094,0.1028409090909091,-0.022159090909090906
800,4.5,49,2166,9,415,1,14,0.022622345337026777,0.021686746987951807,0.07142857142857142,0.5,0.05752233877233878,-0.4424776612276612,0.2787611693861694,0.5,0.05752233877233878,-0.4424776612276612,0.5575223387723388
801,3.5,78,3542,11,590,1,13,0.0220214568040655,0.01864406779661017,0.07692307692307693,0.0,0.22677312997080434,0.22677312997080434,0.11338656498540217,0.0,0.22677312997080434,0.22677312997080434,0.22677312997080434
802,4.0,76,2752,15,472,1,20,0.027616279069767442,0.03177966101694915,0.05,0.0,0.00998877665544332,0.00998877665544332,0.00499438832772166,0.0,0.00998877665544332,0.00998877665544332,0.00998877665544332
803,3.5,105,6095,17,1036,1,54,0.017227235438884332,0.016409266409266408,0.018518518518518517,0.0,0.0954814814814815,0.0954814814814815,0.04774074074074075,0.0,0.0954814814814815,0.0954814814814815,0.0954814814814815
804,4.5,74,2202,14,407,1,14,0.03360581289736603,0.0343980343980344,0.07142857142857142,0.37878787878787873,0.18241388241388243,-0.1963739963739963,0.28060088060088056,0.37878787878787873,0.18241388241388243,-0.1963739963739963,0.5612017612017611
805,4.5,67,1357,13,231,1,12,0.04937361827560796,0.05627705627705628,0.08333333333333333,0.0,0.1008996212121212,0.1008996212121212,0.0504498106060606,0.0,0.1008996212121212,0.1008996212121212,0.1008996212121212
806,3.0,57,1675,10,281,1,15,0.03402985074626866,0.03558718861209965,0.06666666666666667,-0.2916666666666667,0.07376543209876543,0.36543209876543215,-0.10895061728395063,-0.2916666666666667,0.07376543209876543,0.36543209876543215,-0.21790123456790125
807,3.5,71,3540,10,570,1,29,0.02005649717514124,0.017543859649122806,0.034482758620689655,0.0,0.143001443001443,0.143001443001443,0.0715007215007215,0.0,0.143001443001443,0.143001443001443,0.143001443001443
808,5.0,40,2853,8,477,1,19,0.014020329477742727,0.016771488469601678,0.05263157894736842,0.0,0.09136752136752138,0.09136752136752138,0.04568376068376069,0.0,0.09136752136752138,0.09136752136752138,0.09136752136752138
809,2.5,63,489,9,82,1,3,0.12883435582822086,0.10975609756097561,0.3333333333333333,0.0,-0.02962962962962963,-0.02962962962962963,-0.014814814814814815,0.0,-0.02962962962962963,-0.02962962962962963,-0.02962962962962963
810,4.0,34,4783,5,797,1,41,0.0071085093037842354,0.006273525721455458,0.024390243902439025,0.0,0.2427951388888888,0.2427951388888888,0.1213975694444444,0.0,0.2427951388888888,0.2427951388888888,0.2427951388888888
811,3.5,51,12681,10,2124,1,72,0.0040217648450437665,0.004708097928436911,0.013888888888888888,0.0,0.06607951435537643,0.06607951435537643,0.033039757177688214,0.0,0.06607951435537643,0.06607951435537643,0.06607951435537643
812,5.0,54,1261,8,216,1,8,0.04282315622521808,0.037037037037037035,0.125,-0.44999999999999996,0.005714285714285717,0.4557142857142857,-0.22214285714285711,-0.44999999999999996,0.005714285714285717,0.4557142857142857,-0.44428571428571423
813,4.0,87,1508,13,247,1,12,0.057692307692307696,0.05263157894736842,0.08333333333333333,0.125,0.07777777777777778,-0.04722222222222222,0.10138888888888889,0.125,0.07777777777777778,-0.04722222222222222,0.20277777777777778
814,3.5,35,945,6,179,1,2,0.037037037037037035,0.0335195530726257,0.5,0.0,-0.046153846153846156,-0.046153846153846156,-0.023076923076923078,0.0,-0.046153846153846156,-0.046153846153846156,-0.046153846153846156
815,4.0,72,5811,15,1019,2,38,0.0123902942694889,0.014720314033366046,0.05263157894736842,0.3,0.13105561790746978,-0.1689443820925302,0.21552780895373488,0.3,0.13105561790746978,-0.1689443820925302,0.43105561790746977
816,3.5,47,7740,8,1309,1,50,0.00607235142118863,0.006111535523300229,0.02,0.0,0.010000000000000004,0.010000000000000004,0.005000000000000002,0.0,0.010000000000000004,0.010000000000000004,0.010000000000000004
817,4.0,61,3491,12,608,1,22,0.017473503294185046,0.019736842105263157,0.045454545454545456,0.0,-0.037898380355276914,-0.037898380355276914,-0.018949190177638457,0.0,-0.037898380355276914,-0.037898380355276914,-0.037898380355276914
818,4.0,55,8860,7,1542,1,80,0.006207674943566591,0.004539559014267186,0.0125,0.0,0.05732898134413287,0.05732898134413287,0.028664490672066435,0.0,0.05732898134413287,0.05732898134413287,0.05732898134413287
819,4.0,42,5756,6,998,1,33,0.007296733842946491,0.006012024048096192,0.030303030303030304,0.0,0.0878441183635989,0.0878441183635989,0.04392205918179945,0.0,0.0878441183635989,0.0878441183635989,0.0878441183635989
820,2.0,47,7896,11,1370,2,85,0.005952380952380952,0.008029197080291971,0.023529411764705882,0.0,0.15026757233994076,0.15026757233994076,0.07513378616997038,0.0,0.15026757233994076,0.15026757233994076,0.15026757233994076
821,3.5,54,2019,8,336,1,18,0.02674591381872214,0.023809523809523808,0.05555555555555555,-0.1,0.010037878787878778,0.11003787878787878,-0.044981060606060615,-0.1,0.010037878787878778,0.11003787878787878,-0.08996212121212123
822,4.5,63,3225,9,506,1,21,0.01953488372093023,0.017786561264822136,0.047619047619047616,0.0,-0.005275974025974028,-0.005275974025974028,-0.002637987012987014,0.0,-0.005275974025974028,-0.005275974025974028,-0.005275974025974028
823,3.5,36,1858,7,335,1,15,0.0193756727664155,0.020895522388059702,0.06666666666666667,0.8,0.011199294532627864,-0.7888007054673721,0.405599647266314,0.8,0.011199294532627864,-0.7888007054673721,0.811199294532628
824,3.0,37,1641,6,273,1,12,0.02254722730042657,0.02197802197802198,0.08333333333333333,-0.05,0.057692307692307696,0.1076923076923077,0.0038461538461538464,-0.05,0.057692307692307696,0.1076923076923077,0.007692307692307693
825,3.0,70,2402,11,366,1,14,0.029142381348875937,0.030054644808743168,0.07142857142857142,0.0,0.05459770114942528,0.05459770114942528,0.02729885057471264,0.0,0.05459770114942528,0.05459770114942528,0.05459770114942528
826,4.5,69,1879,9,307,1,10,0.036721660457690264,0.029315960912052116,0.1,0.06818181818181818,0.1621802439984258,0.09399842581660761,0.11518103109012198,0.06818181818181818,0.1621802439984258,0.09399842581660761,0.23036206218024396
827,4.5,57,330,9,53,1,3,0.17272727272727273,0.16981132075471697,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,4.0,64,2163,13,377,1,16,0.029588534442903373,0.034482758620689655,0.0625,0.0,0.09941460055096417,0.09941460055096417,0.049707300275482084,0.0,0.09941460055096417,0.09941460055096417,0.09941460055096417
829,5.0,68,1660,10,283,1,8,0.04096385542168675,0.0353356890459364,0.125,0.0,0.017063492063492065,0.017063492063492065,0.008531746031746033,0.0,0.017063492063492065,0.017063492063492065,0.017063492063492065
830,3.5,61,357,8,55,1,3,0.17086834733893558,0.14545454545454545,0.3333333333333333,0.0,0.09583333333333333,0.09583333333333333,0.04791666666666666,0.0,0.09583333333333333,0.09583333333333333,0.09583333333333333
831,4.0,76,1485,11,251,1,12,0.05117845117845118,0.043824701195219126,0.08333333333333333,0.0,0.03872294372294373,0.03872294372294373,0.019361471861471864,0.0,0.03872294372294373,0.03872294372294373,0.03872294372294373
832,4.5,78,3735,11,623,1,26,0.020883534136546186,0.01765650080256822,0.038461538461538464,0.0,0.08222140762463341,0.08222140762463341,0.041110703812316705,0.0,0.08222140762463341,0.08222140762463341,0.08222140762463341
833,3.5,51,2081,7,393,1,17,0.0245074483421432,0.017811704834605598,0.058823529411764705,0.0,0.15181159420289855,0.15181159420289855,0.07590579710144928,0.0,0.15181159420289855,0.15181159420289855,0.15181159420289855
834,3.0,77,3748,12,620,1,23,0.02054429028815368,0.01935483870967742,0.043478260869565216,0.0,0.07807629870129873,0.07807629870129873,0.039038149350649365,0.0,0.07807629870129873,0.07807629870129873,0.07807629870129873
835,3.5,71,2523,10,431,1,15,0.028141101862861673,0.02320185614849188,0.06666666666666667,-0.125,0.018687652926783368,0.14368765292678337,-0.053156173536608314,-0.125,0.018687652926783368,0.14368765292678337,-0.10631234707321663
836,4.0,72,698,12,113,1,5,0.10315186246418338,0.10619469026548672,0.2,0.0,0.0732142857142857,0.0732142857142857,0.03660714285714285,0.0,0.0732142857142857,0.0732142857142857,0.0732142857142857
837,3.5,145,145,20,20,1,1,1.0,1.0,1.0,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.0,0.2727272727272727
838,4.5,45,5524,9,941,2,26,0.008146270818247647,0.009564293304994687,0.07692307692307693,0.0,0.07076265571163531,0.07076265571163531,0.03538132785581766,0.0,0.07076265571163531,0.07076265571163531,0.07076265571163531
839,4.0,63,2128,12,400,1,24,0.029605263157894735,0.03,0.041666666666666664,0.04444444444444443,0.1118827160493827,0.06743827160493826,0.07816358024691357,0.04444444444444443,0.1118827160493827,0.06743827160493826,0.15632716049382714
840,4.0,52,2372,8,408,1,14,0.021922428330522766,0.0196078431372549,0.07142857142857142,0.0,0.12191558441558442,0.12191558441558442,0.06095779220779221,0.0,0.12191558441558442,0.12191558441558442,0.12191558441558442
841,3.0,63,490,10,84,1,4,0.12857142857142856,0.11904761904761904,0.25,0.0,0.04374999999999999,0.04374999999999999,0.021874999999999995,0.0,0.04374999999999999,0.04374999999999999,0.04374999999999999
842,3.5,54,5162,12,906,1,46,0.010461061604029445,0.013245033112582781,0.021739130434782608,0.20833333333333331,0.1962637580284639,-0.012069575304869407,0.2022985456808986,0.20833333333333331,0.1962637580284639,-0.012069575304869407,0.4045970913617972
843,4.5,65,2757,12,467,1,15,0.023576351106274936,0.02569593147751606,0.06666666666666667,0.0,0.02889784946236559,0.02889784946236559,0.014448924731182795,0.0,0.02889784946236559,0.02889784946236559,0.02889784946236559
844,5.0,67,2521,12,384,1,8,0.02657675525585085,0.03125,0.125,0.0,0.12532051282051282,0.12532051282051282,0.06266025641025641,0.0,0.12532051282051282,0.12532051282051282,0.12532051282051282
845,3.0,63,4611,13,732,1,15,0.013662979830839297,0.017759562841530054,0.06666666666666667,0.0,0.06906177156177155,0.06906177156177155,0.03453088578088578,0.0,0.06906177156177155,0.06906177156177155,0.06906177156177155
846,4.5,69,6795,10,1098,1,46,0.010154525386313467,0.009107468123861567,0.021739130434782608,0.0,0.22732751153311911,0.22732751153311911,0.11366375576655956,0.0,0.22732751153311911,0.22732751153311911,0.22732751153311911
847,4.5,68,5965,11,992,2,15,0.011399832355406538,0.011088709677419355,0.13333333333333333,0.0,0.11511258767072716,0.11511258767072716,0.05755629383536358,0.0,0.11511258767072716,0.11511258767072716,0.11511258767072716
848,4.0,70,5863,12,899,1,20,0.011939280231963159,0.013348164627363738,0.05,0.75,0.43486633249791146,-0.31513366750208854,0.5924331662489557,0.75,0.43486633249791146,-0.31513366750208854,1.1848663324979114
849,4.5,108,108,20,20,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,4.0,51,3932,7,645,1,19,0.012970498474059003,0.010852713178294573,0.05263157894736842,0.0,0.07026594263436368,0.07026594263436368,0.03513297131718184,0.0,0.07026594263436368,0.07026594263436368,0.07026594263436368
851,4.0,68,4774,8,758,1,24,0.014243820695433599,0.010554089709762533,0.041666666666666664,1.0,0.2029799341120096,-0.7970200658879905,0.6014899670560048,1.0,0.2029799341120096,-0.7970200658879905,1.2029799341120095
852,3.5,68,2543,12,435,1,19,0.026740070782540308,0.027586206896551724,0.05263157894736842,0.3,0.1669372294372295,-0.1330627705627705,0.23346861471861474,0.3,0.1669372294372295,-0.1330627705627705,0.4669372294372295
853,4.0,58,3110,11,503,1,19,0.01864951768488746,0.02186878727634195,0.05263157894736842,0.13636363636363635,0.11234813573523252,-0.024015500628403838,0.12435588604943443,0.13636363636363635,0.11234813573523252,-0.024015500628403838,0.24871177209886886
854,2.5,71,2835,11,435,1,14,0.025044091710758377,0.02528735632183908,0.07142857142857142,0.0,0.1776679841897233,0.1776679841897233,0.08883399209486165,0.0,0.1776679841897233,0.1776679841897233,0.1776679841897233
855,5.0,85,2360,16,396,1,14,0.036016949152542374,0.04040404040404041,0.07142857142857142,-1.0,-0.03362332112332112,0.9663766788766789,-0.5168116605616606,-1.0,-0.03362332112332112,0.9663766788766789,-1.0336233211233212
856,4.0,73,73,13,13,1,1,1.0,1.0,1.0,0.18333333333333335,0.18333333333333335,0.0,0.18333333333333335,0.18333333333333335,0.18333333333333335,0.0,0.3666666666666667
857,4.0,79,2758,14,442,1,18,0.02864394488759971,0.03167420814479638,0.05555555555555555,0.0,0.09139214444092494,0.09139214444092494,0.04569607222046247,0.0,0.09139214444092494,0.09139214444092494,0.09139214444092494
858,1.5,24,7627,5,1303,1,47,0.0031467156155762423,0.003837298541826554,0.02127659574468085,0.0,0.1277733914830689,0.1277733914830689,0.06388669574153445,0.0,0.1277733914830689,0.1277733914830689,0.1277733914830689
859,4.0,44,6826,7,1190,1,47,0.006445941986522121,0.0058823529411764705,0.02127659574468085,0.0,0.06326788811637296,0.06326788811637296,0.03163394405818648,0.0,0.06326788811637296,0.06326788811637296,0.06326788811637296
860,3.0,79,596,14,105,1,4,0.1325503355704698,0.13333333333333333,0.25,0.1,0.02,-0.08,0.060000000000000005,0.1,0.02,-0.08,0.12000000000000001
861,3.5,65,1912,9,317,1,11,0.03399581589958159,0.028391167192429023,0.09090909090909091,0.0,0.033701298701298704,0.033701298701298704,0.016850649350649352,0.0,0.033701298701298704,0.033701298701298704,0.033701298701298704
862,4.0,50,980,10,183,1,10,0.05102040816326531,0.0546448087431694,0.1,1.0,0.26785714285714285,-0.7321428571428572,0.6339285714285714,1.0,0.26785714285714285,-0.7321428571428572,1.2678571428571428
863,3.5,80,2229,10,357,1,11,0.03589053387169134,0.028011204481792718,0.09090909090909091,0.0,0.010025252525252522,0.010025252525252522,0.005012626262626261,0.0,0.010025252525252522,0.010025252525252522,0.010025252525252522
864,3.5,37,2418,6,429,1,15,0.015301902398676593,0.013986013986013986,0.06666666666666667,0.0,-0.01825396825396826,-0.01825396825396826,-0.00912698412698413,0.0,-0.01825396825396826,-0.01825396825396826,-0.01825396825396826
865,3.5,66,5016,12,892,1,49,0.013157894736842105,0.013452914798206279,0.02040816326530612,0.475,0.10934169996670001,-0.36565830003329997,0.29217084998334997,0.475,0.10934169996670001,-0.36565830003329997,0.5843416999666999
866,4.0,25,8059,4,1453,1,72,0.003102121851346321,0.0027529249827942187,0.013888888888888888,1.0,0.157047486330095,-0.842952513669905,0.5785237431650475,1.0,0.157047486330095,-0.842952513669905,1.157047486330095
